metric,seed,task,prediction_file,model,source_family,n_samples,recomputed_test_score,candidate_count,candidate_count_definition,selection_budget,prediction_evidence_note
AUROC,404,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/pgp_broccatelli/seed_404.csv,flaml_automl,matched_budget_automl,245,0.8775326579578779,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUROC,505,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/pgp_broccatelli/seed_505.csv,flaml_automl,matched_budget_automl,245,0.9067248733671022,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUROC,101,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/global_single_seed_101.csv,global_single,controlled_three_view_pool,245,0.8559717408691015,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,202,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/global_single_seed_202.csv,global_single,controlled_three_view_pool,245,0.8549053585710475,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,303,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/global_single_seed_303.csv,global_single,controlled_three_view_pool,245,0.8491402292721941,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,404,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/global_single_seed_404.csv,global_single,controlled_three_view_pool,245,0.8563716342308716,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,505,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/global_single_seed_505.csv,global_single,controlled_three_view_pool,245,0.84950679818715,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,101,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/oof_stacking_seed_101.csv,oof_stacking,controlled_three_view_pool,245,0.919121567581978,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,202,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/oof_stacking_seed_202.csv,oof_stacking,controlled_three_view_pool,245,0.9151892828579046,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,303,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/oof_stacking_seed_303.csv,oof_stacking,controlled_three_view_pool,245,0.9140229272194081,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,404,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/oof_stacking_seed_404.csv,oof_stacking,controlled_three_view_pool,245,0.9123233804318849,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,505,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/oof_stacking_seed_505.csv,oof_stacking,controlled_three_view_pool,245,0.9207544654758731,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,101,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/per_task_single_seed_101.csv,per_task_single,controlled_three_view_pool,245,0.8559717408691015,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,202,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/per_task_single_seed_202.csv,per_task_single,controlled_three_view_pool,245,0.8549053585710475,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,303,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/per_task_single_seed_303.csv,per_task_single,controlled_three_view_pool,245,0.8491402292721941,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,404,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/per_task_single_seed_404.csv,per_task_single,controlled_three_view_pool,245,0.8563716342308716,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,505,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/per_task_single_seed_505.csv,per_task_single,controlled_three_view_pool,245,0.84950679818715,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,1,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/pgp_broccatelli/seed_1.csv,trimole_hybrid,submitted_taskwise_system,245,0.9418155158624367,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUROC,2,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/pgp_broccatelli/seed_2.csv,trimole_hybrid,submitted_taskwise_system,245,0.9388829645427885,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUROC,3,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/pgp_broccatelli/seed_3.csv,trimole_hybrid,submitted_taskwise_system,245,0.9425486536923487,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUROC,4,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/pgp_broccatelli/seed_4.csv,trimole_hybrid,submitted_taskwise_system,245,0.9337509997334045,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUROC,5,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/pgp_broccatelli/seed_5.csv,trimole_hybrid,submitted_taskwise_system,245,0.9348173820314583,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUROC,101,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/uniform_average_seed_101.csv,uniform_average,controlled_three_view_pool,245,0.9234204212210076,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,202,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/uniform_average_seed_202.csv,uniform_average,controlled_three_view_pool,245,0.9148227139429486,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,303,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/uniform_average_seed_303.csv,uniform_average,controlled_three_view_pool,245,0.9149560117302054,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,404,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/uniform_average_seed_404.csv,uniform_average,controlled_three_view_pool,245,0.9122234070914422,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,505,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/uniform_average_seed_505.csv,uniform_average,controlled_three_view_pool,245,0.9197214076246334,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,101,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/validation_top2_average_seed_101.csv,validation_top2_average,controlled_three_view_pool,245,0.9279858704345508,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,202,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/validation_top2_average_seed_202.csv,validation_top2_average,controlled_three_view_pool,245,0.9160557184750733,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,303,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/validation_top2_average_seed_303.csv,validation_top2_average,controlled_three_view_pool,245,0.9120567848573713,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,404,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/validation_top2_average_seed_404.csv,validation_top2_average,controlled_three_view_pool,245,0.917288723007198,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,505,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/validation_top2_average_seed_505.csv,validation_top2_average,controlled_three_view_pool,245,0.9212210077312717,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,101,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/validation_top3_average_seed_101.csv,validation_top3_average,controlled_three_view_pool,245,0.9234204212210076,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,202,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/validation_top3_average_seed_202.csv,validation_top3_average,controlled_three_view_pool,245,0.9148227139429486,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,303,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/validation_top3_average_seed_303.csv,validation_top3_average,controlled_three_view_pool,245,0.9149560117302054,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,404,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/validation_top3_average_seed_404.csv,validation_top3_average,controlled_three_view_pool,245,0.9122234070914422,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUROC,505,pgp_broccatelli,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/pgp_broccatelli/validation_top3_average_seed_505.csv,validation_top3_average,controlled_three_view_pool,245,0.9197214076246334,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,101,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/ppbr_az/seed_101.csv,flaml_automl,matched_budget_automl,559,10.18492121897136,3,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
MAE,202,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/ppbr_az/seed_202.csv,flaml_automl,matched_budget_automl,559,10.092545667210414,3,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
MAE,303,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/ppbr_az/seed_303.csv,flaml_automl,matched_budget_automl,559,10.180779750260477,3,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
MAE,404,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/ppbr_az/seed_404.csv,flaml_automl,matched_budget_automl,559,9.124129696404145,3,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
MAE,505,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/ppbr_az/seed_505.csv,flaml_automl,matched_budget_automl,559,9.936219291438956,3,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
MAE,101,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/global_single_seed_101.csv,global_single,controlled_three_view_pool,559,10.913706857752928,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,202,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/global_single_seed_202.csv,global_single,controlled_three_view_pool,559,10.913706857752928,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,303,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/global_single_seed_303.csv,global_single,controlled_three_view_pool,559,10.913706857752928,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,404,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/global_single_seed_404.csv,global_single,controlled_three_view_pool,559,10.913706857752928,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,505,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/global_single_seed_505.csv,global_single,controlled_three_view_pool,559,10.913706857752928,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,101,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/oof_stacking_seed_101.csv,oof_stacking,controlled_three_view_pool,559,9.734431932435308,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,202,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/oof_stacking_seed_202.csv,oof_stacking,controlled_three_view_pool,559,9.68923222995159,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,303,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/oof_stacking_seed_303.csv,oof_stacking,controlled_three_view_pool,559,9.805742413047353,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,404,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/oof_stacking_seed_404.csv,oof_stacking,controlled_three_view_pool,559,9.672514085613242,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,505,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/oof_stacking_seed_505.csv,oof_stacking,controlled_three_view_pool,559,9.737123932571135,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,101,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/per_task_single_seed_101.csv,per_task_single,controlled_three_view_pool,559,10.913706857752928,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,202,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/per_task_single_seed_202.csv,per_task_single,controlled_three_view_pool,559,10.913706857752928,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,303,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/per_task_single_seed_303.csv,per_task_single,controlled_three_view_pool,559,10.913706857752928,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,404,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/per_task_single_seed_404.csv,per_task_single,controlled_three_view_pool,559,10.913706857752928,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,505,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/per_task_single_seed_505.csv,per_task_single,controlled_three_view_pool,559,10.913706857752928,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,5,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/ppbr_az/seed_5.csv,trimole_hybrid,submitted_taskwise_system,559,7.341059397750304,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
MAE,15,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/ppbr_az/seed_15.csv,trimole_hybrid,submitted_taskwise_system,559,7.488082365358724,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
MAE,25,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/ppbr_az/seed_25.csv,trimole_hybrid,submitted_taskwise_system,559,7.244076291633641,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
MAE,35,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/ppbr_az/seed_35.csv,trimole_hybrid,submitted_taskwise_system,559,7.329606561311927,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
MAE,45,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/ppbr_az/seed_45.csv,trimole_hybrid,submitted_taskwise_system,559,7.250258934825021,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
MAE,101,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/uniform_average_seed_101.csv,uniform_average,controlled_three_view_pool,559,10.859623091714184,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,202,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/uniform_average_seed_202.csv,uniform_average,controlled_three_view_pool,559,10.859623091714184,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,303,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/uniform_average_seed_303.csv,uniform_average,controlled_three_view_pool,559,10.859623091714184,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,404,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/uniform_average_seed_404.csv,uniform_average,controlled_three_view_pool,559,10.859623091714184,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,505,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/uniform_average_seed_505.csv,uniform_average,controlled_three_view_pool,559,10.859623091714184,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,101,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/validation_top2_average_seed_101.csv,validation_top2_average,controlled_three_view_pool,559,11.706326236486008,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,202,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/validation_top2_average_seed_202.csv,validation_top2_average,controlled_three_view_pool,559,11.706326236486008,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,303,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/validation_top2_average_seed_303.csv,validation_top2_average,controlled_three_view_pool,559,11.706326236486008,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,404,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/validation_top2_average_seed_404.csv,validation_top2_average,controlled_three_view_pool,559,11.706326236486008,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,505,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/validation_top2_average_seed_505.csv,validation_top2_average,controlled_three_view_pool,559,11.706326236486008,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,101,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/validation_top3_average_seed_101.csv,validation_top3_average,controlled_three_view_pool,559,10.859623091714184,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,202,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/validation_top3_average_seed_202.csv,validation_top3_average,controlled_three_view_pool,559,10.859623091714184,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,303,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/validation_top3_average_seed_303.csv,validation_top3_average,controlled_three_view_pool,559,10.859623091714184,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,404,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/validation_top3_average_seed_404.csv,validation_top3_average,controlled_three_view_pool,559,10.859623091714184,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,505,ppbr_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/ppbr_az/validation_top3_average_seed_505.csv,validation_top3_average,controlled_three_view_pool,559,10.859623091714184,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
MAE,101,solubility_aqsoldb,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/solubility_aqsoldb/seed_101.csv,flaml_automl,matched_budget_automl,1995,0.9666297075747925,3,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
MAE,202,solubility_aqsoldb,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/solubility_aqsoldb/seed_202.csv,flaml_automl,matched_budget_automl,1995,0.8693434338059862,3,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
MAE,303,solubility_aqsoldb,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/solubility_aqsoldb/seed_303.csv,flaml_automl,matched_budget_automl,1995,0.914111087969021,3,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
MAE,404,solubility_aqsoldb,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/solubility_aqsoldb/seed_404.csv,flaml_automl,matched_budget_automl,1995,0.8486836520934566,3,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
MAE,505,solubility_aqsoldb,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/solubility_aqsoldb/seed_505.csv,flaml_automl,matched_budget_automl,1995,1.0019471350719644,3,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
