record_type,task,metric,variant,direction,n_runs,score_mean,score_std,top1_ref,direction_normalized_margin,delta_margin_vs_full,diagnostic_margin_ge_0,selected_candidate,selected_endpoint_config,valid_metric_used_for_selection,valid_score,test_score_source_file,selection_protocol,uses_chemistry_sidecar,uses_ept_or_3d,uses_prediction_level_ensemble,uses_seedbag,missing_reason,task_rank,full_variant,full_rank,n_ranked_variants,normalized_rank_loss,candidate,selection_count,selection_frequency,bootstrap_replicates_valid,selection_entropy_normalized,switch_rate
ablation_rank_loss,solubility_aqsoldb,MAE,no_task_adaptive_selection,min,5.0,0.8382019154940069,0.0030341993428967,0.741,-0.0972019154940069,-0.0997589154940069,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,MAE,1.084091611739284,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/solubility_aqsoldb/seed_*/test_predictions.csv,Global fixed family `chem_fp_chemberta_kpgt_ept_xgb` selected by mean official-valid direction-normalized margin across 22 tasks; no per-task endpoint choice; test is final reporting only.,True,True,False,False,,3.5,full_v36_final,1.0,6.0,0.5,,,,,,
ablation_rank_loss,vdss_lombardo,Spearman,full_v36_final,max,5.0,0.660995,0.004668,0.713,-0.0520049999999999,0.0,False,v29_rank_uplift_formula_seedwise,rank(0.9*KPGT+EPT Spearman seedbag + 0.1*KPGT+EPT descriptor sidecar),,,results_strict/final_22task_score_config_table_v36.csv,Reference row from current v36 formal result/config table.,True,True,True,True,,1.0,full_v36_final,1.0,6.0,0.0,,,,,,
ablation_rank_loss,vdss_lombardo,Spearman,no_chemistry_sidecar,max,5.0,0.1447969357523272,0.0,0.713,-0.5682030642476728,-0.5161980642476728,False,deep_ept_ridge_linear,EPT/3D embedding + target-standardized Ridge/linear head,Spearman,0.4328605910767017,results_strict/ablation_v36_formal/candidate_predictions/deep_ept_ridge_linear/vdss_lombardo/seed_*/test_predictions.csv,"Per-task valid-only selection among deep candidates only: ChemBERTa, KPGT, EPT, C+K, K+E, C+K+E. No fingerprint/descriptor/XGB/ExtraTrees/LogisticRegression/tabular chemistry sidecar.",False,True,False,False,,6.0,full_v36_final,1.0,6.0,1.0,,,,,,
ablation_rank_loss,vdss_lombardo,Spearman,no_ept_or_no_3d,max,5.0,0.4570863339950263,0.0131220791005511,0.713,-0.2559136660049736,-0.2039086660049737,False,chem_fp_xgb,Morgan fingerprint + fixed XGBoost head,Spearman,0.4585386088714913,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_xgb/vdss_lombardo/seed_*/test_predictions.csv,"Per-task valid-only selection among candidates without EPT/3D: ChemBERTa, KPGT, C+K, and chemistry sidecars without EPT.",True,False,False,False,,3.5,full_v36_final,1.0,6.0,0.5,,,,,,
ablation_rank_loss,vdss_lombardo,Spearman,no_prediction_level_ensemble,max,5.0,0.4570863339950263,0.0131220791005511,0.713,-0.2559136660049736,-0.2039086660049737,False,chem_fp_xgb,Morgan fingerprint + fixed XGBoost head,Spearman,0.4585386088714913,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_xgb/vdss_lombardo/seed_*/test_predictions.csv,"Per-task valid-only selection of one single candidate family; no rank/logit/zscore/raw prediction blend, no sidecar blend, no foldbag, no seedbag prediction averaging.",True,False,False,False,,3.5,full_v36_final,1.0,6.0,0.5,,,,,,
ablation_rank_loss,vdss_lombardo,Spearman,no_seedbag_single_seed,max,1.0,0.4798305110695061,,0.713,-0.2331694889304938,-0.1811644889304938,False,chem_fp_xgb,Morgan fingerprint + fixed XGBoost head,Spearman,0.4655315131486822,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_xgb/vdss_lombardo/seed_101/test_predictions.csv,Use canonical seed=101 from the valid-selected no_prediction_level_ensemble candidate. No seedbag/5-run averaging; test is final reporting only.,True,False,False,False,,2.0,full_v36_final,1.0,6.0,0.2,,,,,,
ablation_rank_loss,vdss_lombardo,Spearman,no_task_adaptive_selection,max,5.0,0.4196383845497954,0.0242071053173631,0.713,-0.2933616154502045,-0.2413566154502046,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,Spearman,0.4363954938887275,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/vdss_lombardo/seed_*/test_predictions.csv,Global fixed family `chem_fp_chemberta_kpgt_ept_xgb` selected by mean official-valid direction-normalized margin across 22 tasks; no per-task endpoint choice; test is final reporting only.,True,True,False,False,,5.0,full_v36_final,1.0,6.0,0.8,,,,,,
validation_selection_stability,ames,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,0.0,0.0,2000.0,-0.0,0.0
validation_selection_stability,ames,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,ept,0.0,0.0,2000.0,-0.0,0.0
validation_selection_stability,ames,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,2000.0,1.0,2000.0,-0.0,0.0
validation_selection_stability,bbb_martins,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,0.0,0.0,2000.0,0.4737853288593093,0.2149999999999999
validation_selection_stability,bbb_martins,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,ept,430.0,0.215,2000.0,0.4737853288593093,0.2149999999999999
validation_selection_stability,bbb_martins,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,1570.0,0.785,2000.0,0.4737853288593093,0.2149999999999999
validation_selection_stability,bioavailability_ma,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,953.0,0.4765,2000.0,0.6365319795572782,0.4775
validation_selection_stability,bioavailability_ma,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,ept,2.0,0.001,2000.0,0.6365319795572782,0.4775
validation_selection_stability,bioavailability_ma,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,1045.0,0.5225,2000.0,0.6365319795572782,0.4775
validation_selection_stability,caco2_wang,MAE,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,0.0,0.0,2000.0,0.0670512349890331,0.014
validation_selection_stability,caco2_wang,MAE,,,,,,,,,,,,,,,,,,,,,,,,,,ept,1972.0,0.986,2000.0,0.0670512349890331,0.014
validation_selection_stability,caco2_wang,MAE,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,28.0,0.014,2000.0,0.0670512349890331,0.014
validation_selection_stability,clearance_hepatocyte_az,Spearman,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,9.0,0.0045,2000.0,0.6542700334242255,0.4975
validation_selection_stability,clearance_hepatocyte_az,Spearman,,,,,,,,,,,,,,,,,,,,,,,,,,ept,986.0,0.493,2000.0,0.6542700334242255,0.4975
validation_selection_stability,clearance_hepatocyte_az,Spearman,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,1005.0,0.5025,2000.0,0.6542700334242255,0.4975
validation_selection_stability,clearance_microsome_az,Spearman,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,10.0,0.005,2000.0,0.323077238560622,0.1045
validation_selection_stability,clearance_microsome_az,Spearman,,,,,,,,,,,,,,,,,,,,,,,,,,ept,199.0,0.0995,2000.0,0.323077238560622,0.1045
validation_selection_stability,clearance_microsome_az,Spearman,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,1791.0,0.8955,2000.0,0.323077238560622,0.1045
validation_selection_stability,cyp2c9_substrate_carbonmangels,AUPRC,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,645.0,0.3225,2000.0,0.898903001978606,0.473
validation_selection_stability,cyp2c9_substrate_carbonmangels,AUPRC,,,,,,,,,,,,,,,,,,,,,,,,,,ept,301.0,0.1505,2000.0,0.898903001978606,0.473
validation_selection_stability,cyp2c9_substrate_carbonmangels,AUPRC,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,1054.0,0.527,2000.0,0.898903001978606,0.473
validation_selection_stability,cyp2c9_veith,AUPRC,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,0.0,0.0,2000.0,0.0131322168985264,0.002
validation_selection_stability,cyp2c9_veith,AUPRC,,,,,,,,,,,,,,,,,,,,,,,,,,ept,1996.0,0.998,2000.0,0.0131322168985264,0.002
validation_selection_stability,cyp2c9_veith,AUPRC,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,4.0,0.002,2000.0,0.0131322168985264,0.002
validation_selection_stability,cyp2d6_substrate_carbonmangels,AUPRC,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,546.0,0.273,2000.0,0.9267889903988972,0.4775
validation_selection_stability,cyp2d6_substrate_carbonmangels,AUPRC,,,,,,,,,,,,,,,,,,,,,,,,,,ept,409.0,0.2045,2000.0,0.9267889903988972,0.4775
validation_selection_stability,cyp2d6_substrate_carbonmangels,AUPRC,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,1045.0,0.5225,2000.0,0.9267889903988972,0.4775
validation_selection_stability,cyp2d6_veith,AUPRC,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,2.0,0.001,2000.0,0.4241493721809233,0.1725
validation_selection_stability,cyp2d6_veith,AUPRC,,,,,,,,,,,,,,,,,,,,,,,,,,ept,1655.0,0.8275,2000.0,0.4241493721809233,0.1725
validation_selection_stability,cyp2d6_veith,AUPRC,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,343.0,0.1715,2000.0,0.4241493721809233,0.1725
validation_selection_stability,cyp3a4_substrate_carbonmangels,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,180.0,0.09,2000.0,0.8152432873752278,0.415
validation_selection_stability,cyp3a4_substrate_carbonmangels,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,ept,1170.0,0.585,2000.0,0.8152432873752278,0.415
validation_selection_stability,cyp3a4_substrate_carbonmangels,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,650.0,0.325,2000.0,0.8152432873752278,0.415
validation_selection_stability,cyp3a4_veith,AUPRC,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,1.0,0.0005,2000.0,0.0078284235316706,0.001
validation_selection_stability,cyp3a4_veith,AUPRC,,,,,,,,,,,,,,,,,,,,,,,,,,ept,1998.0,0.999,2000.0,0.0078284235316706,0.001
validation_selection_stability,cyp3a4_veith,AUPRC,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,1.0,0.0005,2000.0,0.0078284235316706,0.001
validation_selection_stability,dili,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,153.0,0.0765,2000.0,0.6624607290831781,0.258
validation_selection_stability,dili,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,ept,1484.0,0.742,2000.0,0.6624607290831781,0.258
validation_selection_stability,dili,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,363.0,0.1815,2000.0,0.6624607290831781,0.258
validation_selection_stability,half_life_obach,Spearman,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,1.0,0.0005,2000.0,0.2394337181868642,0.0725
validation_selection_stability,half_life_obach,Spearman,,,,,,,,,,,,,,,,,,,,,,,,,,ept,1855.0,0.9275,2000.0,0.2394337181868642,0.0725
validation_selection_stability,half_life_obach,Spearman,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,144.0,0.072,2000.0,0.2394337181868642,0.0725
validation_selection_stability,herg,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,555.0,0.2775,2000.0,0.5413323694508652,0.278
validation_selection_stability,herg,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,ept,1444.0,0.722,2000.0,0.5413323694508652,0.278
validation_selection_stability,herg,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,1.0,0.0005,2000.0,0.5413323694508652,0.278
validation_selection_stability,hia_hou,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,57.0,0.0285,2000.0,0.1178657122027997,0.0284999999999999
validation_selection_stability,hia_hou,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,ept,0.0,0.0,2000.0,0.1178657122027997,0.0284999999999999
validation_selection_stability,hia_hou,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,1943.0,0.9715,2000.0,0.1178657122027997,0.0284999999999999
validation_selection_stability,ld50_zhu,MAE,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,1589.0,0.7945,2000.0,0.4623406791357417,0.2055
validation_selection_stability,ld50_zhu,MAE,,,,,,,,,,,,,,,,,,,,,,,,,,ept,411.0,0.2055,2000.0,0.4623406791357417,0.2055
validation_selection_stability,ld50_zhu,MAE,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,0.0,0.0,2000.0,0.4623406791357417,0.2055
validation_selection_stability,lipophilicity_astrazeneca,MAE,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,1.0,0.0005,2000.0,0.4764085303217492,0.2145
validation_selection_stability,lipophilicity_astrazeneca,MAE,,,,,,,,,,,,,,,,,,,,,,,,,,ept,1571.0,0.7855,2000.0,0.4764085303217492,0.2145
validation_selection_stability,lipophilicity_astrazeneca,MAE,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,428.0,0.214,2000.0,0.4764085303217492,0.2145
validation_selection_stability,pgp_broccatelli,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,81.0,0.0405,2000.0,0.7580095684752589,0.4905
validation_selection_stability,pgp_broccatelli,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,ept,1019.0,0.5095,2000.0,0.7580095684752589,0.4905
validation_selection_stability,pgp_broccatelli,AUROC,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,900.0,0.45,2000.0,0.7580095684752589,0.4905
validation_selection_stability,ppbr_az,MAE,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,0.0,0.0,2000.0,-0.0,0.0
validation_selection_stability,ppbr_az,MAE,,,,,,,,,,,,,,,,,,,,,,,,,,ept,2000.0,1.0,2000.0,-0.0,0.0
validation_selection_stability,ppbr_az,MAE,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,0.0,0.0,2000.0,-0.0,0.0
validation_selection_stability,solubility_aqsoldb,MAE,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,4.0,0.002,2000.0,0.0131322168985264,0.002
validation_selection_stability,solubility_aqsoldb,MAE,,,,,,,,,,,,,,,,,,,,,,,,,,ept,1996.0,0.998,2000.0,0.0131322168985264,0.002
validation_selection_stability,solubility_aqsoldb,MAE,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,0.0,0.0,2000.0,0.0131322168985264,0.002
validation_selection_stability,vdss_lombardo,Spearman,,,,,,,,,,,,,,,,,,,,,,,,,,chemberta,201.0,0.1005,2000.0,0.3824643789700221,0.12
validation_selection_stability,vdss_lombardo,Spearman,,,,,,,,,,,,,,,,,,,,,,,,,,ept,1760.0,0.88,2000.0,0.3824643789700221,0.12
validation_selection_stability,vdss_lombardo,Spearman,,,,,,,,,,,,,,,,,,,,,,,,,,kpgt,39.0,0.0195,2000.0,0.3824643789700221,0.12
